"product_id","special_offer_label","product_name","top_note","heart_note","base_note","brand","brand_id","selling_price","website_id"
239,特價,Armaf Studio Fiesta Eau De Parfum for women (80 ml / 2.7 FL OZ),覆盆子、甜瓜、佛手柑,兰花、百合、黑槐,马达加斯加香草、澳大利亚沙木,Armaf,90,389.00,3
241,特價,Aramis Devin Eau de Toilette men (100 ml / 3.4 FL OZ),楠,楠,楠,Aramis,123,380.00,3
244,特價,Abercrombie & Fitch First Instinct Together for women (100 ml / 3.4 FL OZ),香檸檬、檸檬,八角、橄欖開花、癒創木頭,皮革，烟草，唐卡豆,Abercrombie & Fitch,57,410.00,3
245,特價,Abercrombie & Fitch First Instinct Together Eau De Toilette for men (100 ml / 3.4 FL OZ),香檸檬、檸檬,八角、橄欖開花、癒創木頭,皮革，烟草，唐卡豆,Abercrombie & Fitch,57,500.00,3
246,特價,Abercrombie & Fitch Authentic night for women (100 ml / 3.4 FL OZ),姜，玫瑰,透骨草、茉莉、金银花、仰光爬山虎,麝香、桂花、帕图利,Abercrombie & Fitch,57,455.00,3
247,特價,Abercrombie & Fitch Naturally Fierce for women (100 ML / 3.4 FL OZ),薄荷、苹果糖、柠檬、柑橘橙,氨溴索、鼠尾草、天竺葵,香草、檀香、雪松、广藿香、皮革、苦橙,Abercrombie & Fitch,57,545.00,3
248,特價,Abercrombie & Fitch Authentic Night for men (100 ML / 3.4 FL OZ),薄荷、苹果糖、柠檬、柑橘橙,氨溴索、鼠尾草、天竺葵,香草、檀香、雪松、广藿香、皮革、苦橙,Abercrombie & Fitch,57,420.00,3
249,特價,Trussardi Donna Eau De Toilette (100 ML / 3.4 FL OZ),红醋栗叶，西西里佛手柑，葡萄柚，糖兰花，仙人掌白，红雪松，霓虹琥珀，香草,楠,楠,Trussardi,63,440.00,3
251,特價,Davidoff Cool Water Intense for men (125 ML / 4.2 FL OZ),薄荷糖,紫罗兰叶,木香笔记,Davidoff,29,545.00,3
255,特價,Gucci Memoire D’une Odeur unisex (100ML /3.3FL OZ),苦橙叶、豌豆、柠檬和橙子,茉莉、迷迭香、玫瑰、鈴蘭,香根草、麝香、橡苔、巴西玫瑰木,Gucci,22,843.00,3
276,特價,Narciso Rodriguez for him EDT (100 ml / 3.4 FL OZ),苦橙、橙和橘,海藻、薰衣草、棉花,雪松、琥珀木质香、鼠尾草,Narciso Rodriguez,5,810.00,3
256,特價,Franck Olivier Sun Java Intense for men (75ML /2.5FL OZ),檸檬、佛手柑、橙花油、梨果汁,橙花、小蒼蘭、含羞草、睡蓮,琥珀、麝香、零陵香木,Franck Olivier,131,345.00,3
257,特價,Franck Olivier Oud Vanille unisex (100ML / 3.4 FL OZ),楠,楠,楠,Franck Olivier,131,360.00,3
258,特價,Escada Celebrate Now for women (80ML / 2.7 FL OZ),水生筆記、香檸檬、葡萄柚、無花果葉,紫羅蘭葉、紙莎草木、有機廣藿香、黑胡椒、ambrox,礦物麝香、頓卡豆、香、藏紅花,Escada,69,290.00,3
259,特價,Escada Flor Del Sol for women (100ML / 3.4 FL OZ),黑醋栗、山茶、橘子、蘋果樹,金銀花、百合、紫羅蘭、薄荷、葡萄柚、檸檬、玫瑰,木兰，皮革，檀香，茉莉，雪松,Escada,69,766.00,3
260,特價,Elie Saab Le Parfum Essentiel for women (90ML / 3.0 FL OZ),橘子、橙子、蔓越莓,黑醋栗、海水、阿馬爾菲檸檬、法國勞丹脂,雪松、香根草、橡苔、檀香,ELIE SAAB,98,864.00,3
261,特價,Elie Saab Girl of Now Forever (90ML / 3.0 FL OZ),蜜瓜、橘子、黃瓜,天竺葵、罗勒、鼠尾草,麂皮絨、麝香、木香,ELIE SAAB,98,864.00,3
262,特價,Dsquared2 Red Wood for women (100ML / 3.4 FL OZ),生姜、绿色协调、百里香、佛手柑、葡萄柚,香草、肉桂、皮革、酒、苹果,雪松、糖、咖啡、广藿香、木质元素,Dsquared2,114,465.00,3
263,特價,Dolce & Gabbana The Only One 2 for women (100ML / 3.4 FL OZ),葡萄柚、薄荷,玫瑰、肉桂、辛辣调,皮革、木香调、琥珀、印度广藿香,Dolce & Gabbana,120,766.00,3
264,特價,Creed Spring Flower for women (75 ML / 2.5 FL OZ),柚子、海洋,月桂葉、茉莉花,零陵香木、橡苔、廣藿香、龍涎香,Creed,117,2400.00,3
265,特價,Azzaro Chrome Aqua for men (100 ML / 3.4 FL OZ),葡萄柚、薄荷,玫瑰、肉桂、辛辣调,皮革、木香调、琥珀、印度广藿香,Azzaro,103,489.00,3
266,特價,Ariana Grande Moonlight for women (100 ML / 3.4 FL OZ),保加利亞玫瑰、茉莉花、橙花,"麝香,香根草",雪松、香豆素、广藿香,Ariana Grande,137,600.00,3
267,特價,Ariana Grande Thank U for women (100 ML / 3.4 FL OZ),桂花、非洲橙色花、非洲橙,麝香、琥珀,香根草、瓦尼尔、广藿香,Ariana Grande,137,655.00,3
268,特價,Ariana Grande Ari for women (100 ML / 3.4 FL OZ),姜、橙,蓝茶,雪松木,Ariana Grande,137,499.00,3
269,特價,Ariana Grande Sweet Like Candy for women (100 ML / 3.4 FL OZ),生薑、胡椒,黑色罗勒、鼠尾草、雪松,琥珀，广藿香，巴西红木和麂皮,Ariana Grande,137,530.00,3
270,特價,Abercrombie & Fitch First Instinct Sheer for women (100 ML / 3.4 FL OZ),冷黃瓜、柑桔、蓮花、綠葉,四川辣椒、李子、薰衣草、雪松,檀香、癒創木、廣藿香、 麝香,Abercrombie & Fitch,57,375.00,3
271,特價,Abercrombie & Fitch First Instinct Extreme for men (100 ML / 3.4 FL OZ),楠,香菜，百合，橙花,檀香，琥珀，麝香，香根草和巴西玫瑰木。,Abercrombie & Fitch,57,612.00,3
272,特價,Abercrombie & Fitch Fierce Blue for men (100 ML / 3.4 FL OZ),葡萄柚、苦橙、檸檬、蘋果,姜、肉桂,香根草,Abercrombie & Fitch,57,965.00,3
273,特價,Narciso Rodriguez For Her Eau De Toilette (100 ml / 3.4 FL OZ),姜,薰衣草、马宁卡水果,皮革,Narciso Rodriguez,5,800.00,3
676,特價,Tom Ford Noir Extreme EDP for men (100 ml / 3.4 FL OZ),熱情果、金銀花,土耳其玫瑰、茉莉花,木香、麝香,Tom Ford,118,2500.00,3
274,特價,Narciso Rodriguez Bleu Noir for him EDT (100 ML / 3.4 FL OZ),椰奶、無花果花蜜、檸檬,檀香木、迷迭香、天竺葵、小荳蔻,降龍涎香醚、木香調、廣藿香,Narciso Rodriguez,5,580.00,3
275,特價,Natori Natori EDP (100 ml / 3.4 FL OZ),玫瑰花香、佛手柑,木兰,皮革、廣藿香、烏德,Natori,116,419.00,3
277,特價,Narciso Rodriguez Pure Musc for women (100 ml / 3.4 FL OZ),仙人掌花,小苍兰、小叶茉莉、玫瑰,琥珀、雪松、檀香木,Narciso Rodriguez,5,900.00,3
278,特價,Moschino Uomo (125 ML / 4.2 FL OZ),马达加斯加、李子、苹果、肉桂、黑醋栗,桑巴克茉莉、百里香,木香、檀香、雪松、橄榄树,Moschino,10,350.00,3
279,特價,Moschino Cheap & Chic So Real for women (100 ml / 3.4 FL OZ),胡椒、佛手柑、柑橘橙,雪松、肉桂、小豆蔻,香根草、琥珀、广藿香,Moschino,10,480.00,3
318,特價,Lancome La Vie Est Belle for women EDP (100 ml / 3.4 FL OZ),茉莉，绿杏仁,甘草、果仁糖、栀子花,檀香、汤加豆、广藿香、麝香,Lancome,84,1339.00,3
322,特價,Lacoste Challenge (90 ML / 3 FL OZ),佛手柑、葡萄柚、胡椒、生姜,苹果、肉桂、薰衣草、天竺葵,香根草、拉巴丹奴、广藿香、没药,Lacoste,73,375.00,3
280,特價,Moschino Pink Fresh Couture (100 ml / 3.4 FL OZ),葡萄柚，醛类,薰衣草、小豆蔻,香根草,Moschino,10,510.00,3
281,特價,Moschino Fresh Gold Couture Eau De Parfum (100 ml / 3.4 FL OZ),姜,马宁卡,香根草,Moschino,10,552.00,3
284,特價,Narciso Rodriguez Narciso Poudree EDP (90 ml / 3 FL OZ),基调： 白麝香和白木,楠,楠,Narciso Rodriguez,5,1150.00,3
285,特價,Moschino Fresh Couture for women (100 ml / 3.4 FL OZ),苹果、肉桂、鼠尾草、柑橘橙,薰衣草、迷迭香、广藿香,檀香、橄榄树,Moschino,10,520.00,3
286,特價,Moschino Pink Bouquet (100 ml / 3.4 FL OZ),玫瑰、麝香、石榴、佛手柑,大马士革、牡丹、茉莉、桃子,麝香、檀香、欧利班兰、香草,Moschino,10,415.00,3
287,特價,Moschino I Love Love (100 ML / 3.4 FL OZ),梅花、橙花,马达加斯加香草、茉莉香巴克,广藿香、黑麝香、苔藓,Moschino,10,450.00,3
288,特價,Narciso Rodriguez for her EDP (100 ml / 3.4 FL OZ),紫罗兰叶、青蒿、柑橘橙,白胡椒、雪松、肉豆蔻,白麝香、汤加豆、香根草,Narciso Rodriguez,5,940.00,3
283,特價,Moschino Stars for women (100 ml / 3.4 FL OZ),苹果、肉桂、鼠尾草、柑橘橙,薰衣草、迷迭香、广藿香,檀香、橄榄树,Moschino,10,360.00,3
317,特價,Lanvin Eclat D’arpege EDP (100 ML / 3.4 FL OZ),佛手柑、橙、小柑橘、柠檬,茉莉、薰衣草、玫瑰、鼠尾草、迷迭香,麝香、岩兰草、檀香、雪松,Lanvin,91,405.00,3
292,特價,Montblanc Legend Night Eau De Parfum for men (100 ml / 3.4 FL OZ),楠,楠,楠,MontBlanc,109,665.00,3
293,特價,Mont Blanc Lady Emblem (75 ML / 2.5 FL OZ),石灰,姜,广藿香,MontBlanc,109,440.00,3
294,特價,Montblanc Legend Spirit for men (100 ml / 3.4 FL OZ),葡萄、黑醋栗,牡丹、梨,麝香、檀香,MontBlanc,109,446.00,3
295,特價,Mont Blanc Presence Cool (75 ml / 2.5 FL OZ),楠,楠,楠,MontBlanc,109,330.00,3
297,特價,Mont blanc Presence D’une femme (75 ml / 2.5 FL OZ),生姜、胡椒、葡萄柚、豆蔻,海洋气息、薰衣草、青蒿,香根草、肉豆蔻花、大黄,MontBlanc,109,380.00,3
298,特價,Mont Blanc Presence pour homme (75 ML / 2.5 FL OZ),鲜奶油、朗姆酒,夜来香,广藿香,MontBlanc,109,340.00,3
299,特價,Montblanc Explorer Eau De Parfum for men (100 ML / 3.4 FL OZ),石榴、粉红胡椒、鹅莓、覆盆子,玫瑰、牡丹,白麝香,MontBlanc,109,668.00,3
300,特價,Michael Kors Extreme Night for men (120 ML / 4 FL OZ),甜瓜、苹果、佛手柑、柠檬,薰衣草、紫罗兰、丝柏,香草、琥珀、麝香、雪松,Michael Kors,132,770.00,3
301,特價,Mercedes Benz Club Fresh for men (100 ML / 3.4 FL OZ),姜,胡椒,藏红花、乳香,Mercedes Benz,97,568.00,3
304,特價,Michael Kors Wonderlust EDP (100 ml / 3.4 FL OZ),檸檬、姜、薰衣草、薄荷,危地馬拉荳蔻、杜松子、蘋果、天竺葵,海參香根草、tonka豆、琥珀,Michael Kors,132,730.00,3
305,特價,Masaki Matsushima Masaki Fluo EDP (80 ml / 2.7 FL OZ),粉红胡椒、枸杞、杏,百合花、咖啡樹、藏紅花,檀香树、琥珀木,Masaki Matsushima,88,570.00,3
306,特價,Masaki Matsushima Art Mosaic Eau De Parfum (80 ml / 2.7 FL OZ),肉桂、橘子、薰衣草、檸檬,枯茗、水果香、焚香、杜松,廣藿香、皮革、香柏、香莢蘭、喬木、安息香樹、龍涎香、煙草,Masaki Matsushima,88,444.00,3
307,特價,Miu Miu L’eau Rosee Eau De Toilette (100 ml / 3.4 FL OZ),粉红胡椒、姜、橙子花、石榴,曼陀罗花、牛奶焦糖漿汁,岩蘭草、頓加豆、廣藿香,Miu Miu,78,792.00,3
308,特價,Miu Miu L’eau Bleue Eau De Parfum (50 ML / 1.7 FL OZ),獼猴桃、姜,棕櫚果、曼陀羅,竹子、頓加豆,Miu Miu,78,666.00,3
310,特價,Michael Kors by Michael Kors EDP (100 ml / 3.4 FL OZ),橙花、粉红胡椒、佛手柑,鸢尾花、橙花、玫瑰、茉莉花,麝香、拉巴丹奴姆、香草,Michael Kors,132,823.00,3
311,特價,Miu Miu EDP (100 ml / 3.4 FL OZ),鸡冠花、佛手柑、小茴香,薰衣草、茉莉、鼠尾草、杏仁,琥珀、香草、檀香,Miu Miu,78,802.00,3
312,特價,Montblanc Starwalker (75 ML / 2.5 FL OZ),楠,楠,楠,MontBlanc,109,362.00,3
313,特價,Marc Jacobs Daisy Dream for women EDT (100 ml / 3.4 FL OZ),橙花、大黄、粉红胡椒,非洲菊、桃子、茉莉、依兰,琥珀、香草、唐卡豆,Marc Jacobs,37,960.00,3
314,特價,Marc Jacobs Daisy Daze for women (50 ML / 1.7 FL OZ),葡萄柚、柠檬、粉红胡椒、佛手柑,生姜、薄荷、肉豆蔻、薰衣草,香根草、檀香、广藿香、雪松,Marc Jacobs,37,700.00,3
315,特價,Montblanc Emblem Absolu for men (100 ml / 3.4 FL OZ),橙花、柑橘橙、葡萄柚、佛手柑、芒果,橙花、紫叶,麝香、雪松、檀香、琥珀,MontBlanc,109,508.00,3
319,特價,Lanvin Rumeur Eau De Parfum (100 ml / 3.4 FL OZ),梨、百合、佛手柑,晚香玉、依兰、茉莉,琥珀、广藿香、白麝香,Lanvin,91,423.00,3
320,特價,Lanvin Me for women Eau De Parfum (77 ml / 2.6 FL OZ),小茴香、杏仁、鸡冠花,苦杏仁、鼠尾草、薰衣草、佛手柑,茉莉、檀香、琥珀,Lanvin,91,529.00,3
321,特價,Lanvin Oxygene Eau De Parfum for women (75 ML / 2.5 FL OZ),橙花、木兰、蜜桃、柑橘橙、甜瓜,茉莉、水仙、百合,麝香、白花、香草、黑莓,Lanvin,91,290.00,3
323,特價,Lanvin Jeanne Lanvin EDP (100 ML / 3.4 FL OZ),柑橘、粉红胡椒,茉莉花,广藿香、愈创木、檀香,Lanvin,91,385.00,3
324,特價,Lanvin Rumeur 2 Rose EDP (100 ml / 3.4 FL OZ),菠萝、葡萄柚、橙、玫瑰,粉红胡椒、西番莲果,榛子、琥珀、麝香、广藿香、香草,Lanvin,91,345.00,3
325,NaN,Lanvin Marry Me for women (75 ML / 2.5 FL OZ),黑醋栗、血橙、柠檬、覆盆子,金银花、桂花、白玉兰,羊绒木、琥珀、麝香,Lanvin,91,,3
326,特價,Lancome Miracle EDP (100 ml / 3.4 FL OZ),橙花、茉莉、苦橙、覆盆子,茉莉花、栀子花、晚香玉、玫瑰,蜂蜜、琥珀、广藿香,Lancome,84,1055.00,3
327,特價,Lancome Hypnose EDP (50 ml / 1.7 FL OZ),基调：香草、琥珀、橡苔、麝香,没药、茉莉、玫瑰,香草、琥珀、橡苔、麝香,Lancome,84,585.00,3
329,特價,Kenzo Homme Eau De Parfum (100 ML / 3.4 FL OZ),基調：羊絨木、琥珀、麝香,金银花、桂花、白玉兰,羊绒木、琥珀、麝香,Kenzo,87,530.00,3
330,特價,Kenzo Flower In The Air Eau De Parfum (100 ML / 3.4 FL OZ),葡萄柚、佛手柑、伽尔班兰,苹果、香料、生姜,香草、麂皮、木质香调、麝香、雪松、广藿香,Kenzo,87,445.00,3
331,特價,Kenzo Flower Eau De Toilette (100 ML / 3.4 FL OZ),楠,楠,楠,Kenzo,87,800.00,3
333,特價,Lacoste Touch of Pink (90 ML / 3 FL OZ),黑醋栗、覆盆子、粉红胡椒,玫瑰、天竺葵,广藿香、麝香,Lacoste,73,450.00,3
334,特價,Kenzo Flower By Kenzo Eau de Parfum (100 ML / 3.4 FL OZ),楠,楠,楠,Kenzo,87,690.00,3
336,特價,Kenzo Jeu D’amour Eau de Toilette (100 ML / 3.4 FL OZ),菠萝、红醋栗,百合谷、牡丹,麝香、琥珀、檀香,Kenzo,87,560.00,3
337,特價,Kenzo Amour EDP (100 ml / 3.4 FL OZ),青苹果、菠萝叶、葡萄柚、豆蔻,薰衣草、橙、百花,麝香、檀香、雪松,Kenzo,87,676.00,3
340,特價,John Varvatos Artisan Blu for men (125 ML / 4.2 FL OZ),蘋果、大黃、蓮花,薰衣草、快樂鼠尾草、香草,降龙涎香醚、橡苔、皮革,John Varvatos,108,480.00,3
342,特價,John Varvatos Eau De Toilette for men (125 ML / 4.2 FL OZ),绿柑,椰子花蜜,金琥珀,John Varvatos,108,473.00,3
343,特價,Juicy Couture Juicy Couture Eau De Parfum (100 ML / 3.4 FL OZ),葡萄柚、佛手柑、粉红胡椒,生姜、鼠尾草、薰衣草,清木、麂皮、苔藓,Juicy Couture,128,430.00,3
344,特價,Juicy Couture Couture La La EDP (100 ml / 3.4 FL OZ),杏仁、洋甘菊,麝香，茉莉,雪松、檀香、香草,Juicy Couture,128,414.00,3
346,特價,Kenneth Cole Mankind Ultimate for men (100 ML / 3.4 FL OZ),薄荷、混合、佛手柑、香橙、蜜柑,玫瑰、天竺葵、藏红花、胡椒、乳香,雪松、花梨木、琥珀、麝香、烟草,Kenneth Cole,136,384.00,3
347,特價,Kenneth Cole Mankind for men (100 ML / 3.4 FL OZ),橙、覆盆子、焦糖,广藿香、玫瑰、茉莉、紫罗兰、沉香,麝香、香草、丝木,Kenneth Cole,136,392.00,3
348,特價,Kenneth Cole Black for men (100 ML / 3.4 FL OZ),姜,玉兰,肉桂、香草、唐卡豆,Kenneth Cole,136,485.00,3
349,特價,Kenneth Cole Reaction for men (100 ML / 3.4 FL OZ),龙舌兰酒,大丽花,檀香木,Kenneth Cole,136,438.00,3
352,特價,Jimmy Choo Man (200 ML / 6.8 FL OZ),蔓越莓、粉红胡椒,荔枝、玫瑰、玉兰,雪松、琥珀木、麝香。,Jimmy Choo,94,802.00,3
353,特價,Jimmy Choo Man Intense (50 ML / 1.7 FL OZ),梨、黑莓、红色浆果、小苍兰,浪漫的玫瑰和粉紫罗兰、咖啡豆。,汤加豆、广藿香、琥珀木、龙涎香。,Jimmy Choo,94,465.00,3
354,特價,Jimmy Choo L’eau for women (90 ml / 3 FL OZ),甜瓜、桃子、苹果,玫瑰、茉莉,龙涎香、麝香,Jimmy Choo,94,580.00,3
355,特價,Jimmy Choo Illicit Flower EDT (100 ml / 3.4 FL OZ),青苹果、葡萄柚、紫罗兰叶,薄荷、罗勒,柏树、香根草。,Jimmy Choo,94,530.00,3
357,特價,Jimmy Choo Flash Eau De Parfum (100 ml / 3.4 FL OZ),梨、酸甜、覆盆子,椰子，别致的粉色玫瑰。,糖渍马卡龙，麝香,Jimmy Choo,94,460.00,3
358,特價,Jimmy Choo Ice for men (100 ml / 3.4 FL OZ),梨、葡萄柚、覆盆子,山谷百合、玫瑰和兰花。,木头、棉花糖,Jimmy Choo,94,460.00,3
359,特價,Jimmy Choo Illicit EDP (100 ml / 3.4 FL OZ),佛手、梨、黑莓、黑醋栗,棉花糖、茉莉花、金银花、法桐。,羊绒木、奶香草。,Jimmy Choo,94,485.00,3
360,特價,Jimmy Choo Blossom Eau De Parfum (100 ml / 3.4 FL OZ),佛手柑、 粉红胡椒、 山风,橙花、木槿。铃兰,麝香、琥珀、奶油树林,Jimmy Choo,94,570.00,3
361,特價,Jimmy Choo Eau De Parfum for women (100 ml / 3.4 FL OZ),杜松子酒、Accords、Kiwano,柑橘、树叶、花椒,皮革、琥珀、麝香,Jimmy Choo,94,610.00,3
362,特價,Jean Paul Gaultier Classique Eau de Parfum (100 ML / 3.4 FL OZ),柑橘,竹子,琥珀色,Jean Paul Gaultier,140,878.00,3
363,特價,Jean Paul Gaultier Classique EDT (100 ml / 3.4 FL OZ),桂花、非洲橙色花、非洲橙,麝香、琥珀,香根草、瓦尼尔、广藿香,Jean Paul Gaultier,140,763.00,3
365,特價,Jacques Bogart one man show for men (100 ML / 3.4 FL OZ),布冧、醛、玫瑰,茉莉、依兰、牡丹,麝香、广藿香、琥珀,Jacques Bogart,130,220.00,3
366,特價,Jacques Bogart Pour Homme for men (100 ML / 3.4 FL OZ),麝香,花卉,羊绒,Jacques Bogart,130,245.00,3
376,特價,Jean Patou Sira Des Indes for women (75 ml / 2.5 FL OZ),橙、柚、紅醋栗、檸檬,鈴蘭、蘆葦、茶玫瑰、肉桂葉,田中木材、麝香、雪松,Jean patou,68,602.00,3
377,特價,Issey Miyake L’Eau D’Issey Pour Homme (125 ML / 4.2 FL OZ),玫瑰、桃,琥珀、麝香,廣藿香、檀香,Issey Miyake,51,503.00,3
378,特價,Hugo Boss Orange Feel Good Summer for men (100 ML / 3.4 FL OZ),柚子、玫瑰、牡丹,百合谷、橙花、茉莉花,漂流木、香根草、伏特康、琥珀,Hugo Boss,104,360.00,3
379,特價,Hugo Boss Bottled Night (200 ML / 6.8 FL OZ),楠,楠,楠,Hugo Boss,104,815.00,3
382,特價,Hugo boss Just Different EDT (200 ML / 6.8 FL OZ),红醋栗果酱、粉红玫瑰、桃,檀香、广藿香、红木,麝香、覆盆子,Hugo Boss,104,508.00,3
6,特價,Christian Dior Hypnotic Poison EDT (150 ml / 3.4 FL OZ),金橘,茉莉,薄荷,Dior,39,1750.00,3
383,特價,Hugo Boss Hugo XY for men (100 ml / 3.4 FL OZ),佛柑手、粉红胡椒、葡萄柚,薰衣草、荳蔻,樹林、羊絨、白麝香、橡樹苔,Hugo Boss,104,434.00,3
384,特價,Hugo Boss Bottled Unlimited for men (200 ml / 6.8 FL OZ),澳洲青蘋果、竹、青檸,天竺葵，茉莉,檀香、广藿香、麝香纯正、通卡、琥珀,Hugo Boss,104,660.00,3
385,特價,Hugo Boss Number One (100 ML / 3.4 FL OZ),橘子、胡椒,仙客來、蘭花,红木、檀香木,Hugo Boss,104,504.00,3
387,特價,Hugo Boss selection for men (100 ml / 3.3 FL OZ),佛柑手、粉红胡椒、鼠尾草,皮革、 海地香根草,印尼广藿香叶、可可豆荚、阿基加拉木,Hugo Boss,104,395.00,3
388,特價,Hugo Boss Nuit EDP (75 ml / 2.5 FL OZ),黑胡椒、肉荳蔻、佛手柑,柏树、鼠尾草、百合,鳶尾、檀香、雪松、麝香、零陵香豆、香草,Hugo Boss,104,412.00,3
389,特價,Hugo Boss MA VIE pour femme EDP (75 ml / 2.5 FL OZ),青蘋果、佛手柑、梨,薰衣草、鼠尾草,麝香、雪松,Hugo Boss,104,420.00,3
392,特價,Hugo Boss Femme EDP (75 ML / 2.5 FL OZ),橘子、葡萄柚、檸檬,粉红胡椒、公主树、泡桐,麝香、芒果,Hugo Boss,104,435.00,3
393,特價,Hugo Boss Iced for men (125 ML / 4.2 FL OZ),黑醋栗芽、佛手柑、青檸,鈴蘭、桃、梨、牡丹、玫瑰,檀香、香草、白麝香,Hugo Boss,104,430.00,3
398,特價,Hugo Boss The Scent for her EDP (100 ml / 3.4 FL OZ),黑莓、梨、蓝色紫藤,紫藤、茉莉、荔枝,白木、椰子、麝香,Hugo Boss,104,625.00,3
399,特價,Hugo Boss The Scent for men (100 ML / 3.4 FL OZ),茯苓皮,蜃楼梅,麝香,Hugo Boss,104,613.00,3
400,特價,Hugo Boss Soul (90 ML / 3 FL OZ),梨、橙、荳蔻,薰衣草、粉红胡椒、水果、蜂蜜,香根草、广藿香、水晶苔,Hugo Boss,104,750.00,3
407,特價,Guess Marciano for men (100 ML / 3.4 FL OZ),荔枝、小蒼蘭,玉兰、茉莉、生薑、胡椒,麝香、琥珀,Guess,34,290.00,3
408,特價,Guess Night for men (100 ML / 3.4 FL OZ),西番蓮,茉莉、梔子,香根草、香草,Guess,34,280.00,3
432,特價,Gucci Memoire D’une Odeur (100 ML / 3.4 FL OZ),柠檬、红浆果,甜豌豆、玫瑰,檀香，白麝香,Gucci,22,720.00,3
409,特價,Guess Dare for men (100 ML / 3.4 FL OZ),柑橘、薄荷、荳蔻,海洋,香根草、雪松、檀香、香草,Guess,34,280.00,3
411,特價,Guerlain Mon Guerlain Eau De Parfum (100 ML / 3.4 FL OZ),山楂、保加利亞玫瑰、普通話橙、黑醋栗,歐泊、茉莉花、帕爾馬紫羅蘭,草、白麝香,Guerlain,30,1250.00,3
412,特價,Gucci Bloom Eau De Parfum (50 ML / 1.7 FL OZ),橙、芫荽叶、小荳蔻、桃,茉莉、胡萝卜、辣香菜,檀香、麝香、香草,Gucci,22,980.00,3
413,特價,Gianfranco Ferre Gieffeffe for men (100 ML / 3.4 FL OZ),帕尔马紫羅蘭、野生霍桑、黑醋栗、保加利亞玫瑰,茉莉、帕爾馬紫羅蘭、玫瑰,沉香、 香草、白麝香,Gianfranco Ferre,72,490.00,3
414,特價,Davidoff Horizon for men (125 ML / 4.2 FL OZ),檸檬花、梨,晚香玉、小蒼蘭,雪松、白麝香,Davidoff,29,412.00,3
417,特價,Franck Olivier Black Touch for men (100 ML / 3.4 FL OZ),佛手柑、薰衣草、罗勒、苦橙、佛手瓜,天竺葵、帕尔马萨、虹膜、橙花、鼠尾草,雪松、廣藿香、松樹、開心果樹脂、柳木,Franck Olivier,131,360.00,3
418,特價,Franck Olivier for women Eau De Parfum (75 ml / 2.5 FL OZ),无花果叶、无花果、香菜、克拉里鼠尾草、皮革、酸橙、李子、肉桂、胡椒、以及木制五香雪松、檀香,香味印度无花果叶、无花果、芫荽、鼠尾草、皮革、酸橙和李子、肉桂、胡椒,雪松和檀香木,Franck Olivier,131,310.00,3
419,特價,Gucci Bloom Acqua Di Fiori for women (100 ML / 3.4 FL OZ),西瓜、橙、粉紅西番蓮果、綠葉、水葫蘆、萬壽菊,晚香玉、百合、野玫瑰,"焦糖,粉状香草",Gucci,22,1165.00,3
420,特價,Guerlain La Petite Robe Noire EDP (100 ml / 3.4 FL OZ),橘子、青蘋果、紅醋栗,百合、橙花、紫羅蘭葉,麝香,Guerlain,30,395.00,3
421,特價,Gucci Bamboo EDP (75 ml / 2.5 FL OZ),柑橘、黄瓜、水样,羊绒木、花、香根草,檀香、零陵香豆、麝香、橡苔,Gucci,22,1042.00,3
423,特價,Givenchy Gentleman (100 ML / 3.4 FL OZ),紫羅蘭、柑桔,玉蘭、晚香玉、鳶尾、茉莉、風信子、白花、依蘭、鈴蘭、蓮花,檀香、琥珀、麝香,Givenchy,16,560.00,3
424,特價,Givenchy Dahlia Divin EDP (75 ml / 2.5 FL OZ),甜瓜、青苹果、西瓜、柠檬、酸橙,广藿香、铃兰,檀香、麝香,Givenchy,16,770.00,3
425,特價,Givenchy Amarige EDT (100 ML / 3.4 FL OZ),红桃色胡椒、菠蘿葉、瓜、麂皮絨、薰衣草,楠,楠,Givenchy,16,645.00,3
426,特價,Gucci Rush 2 (50 ml / 1.7 FL OZ),薰衣草、甜瓜、橘子,蒿、黑胡椒、天竺葵,香蒲豆、广藿香、劳丹脂,Gucci,22,930.00,3
427,特價,Gucci Rush (75 ml / 2.5 FL OZ),香檸檬、木槿,油桃、牡丹,雪松、麝香,Gucci,22,1290.00,3
428,特價,Gucci guilty for women EDT (75 ml / 2.5 FL OZ),楠,葡萄柚花、茉莉花、玫瑰,檀香木、羊绒木、麝香,Gucci,22,875.00,3
429,特價,Gucci guilty black pour femme for women (75 ml / 2.5 FL OZ),草莓、橘子、粉紅胡椒,晚香玉、茉莉花、白百合,鸡血石，木香,Gucci,22,1120.00,3
430,特價,Gucci guilty black pour homme (90 ml / 3 FL OZ),橘子、香檸檬、柚子,香根草、广藿香、雪松、苹果果,麝香、苔蘚、巴布羅康,Gucci,22,1188.00,3
431,特價,Christian Dior Dolce Vita (100 ML / 3.4 FL OZ),姜、苦橙,玫瑰、茉莉花,琥珀、檀木、焦糖、羊绒木、香草,Dior,39,1035.00,3
433,特價,Givenchy Monsieur for men (100 ML / 3.4 FL OZ),梨子,兰花,太妃糖、广藿香,Givenchy,16,480.00,3
434,特價,Givenchy Insense Ultramarine for men (100 ML / 3.4 FL OZ),朗姆酒、香草兰、水仙,琥珀、檀香,黑香豆、天鹅绒般的波旁香草,Givenchy,16,402.00,3
